Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-04-04,13.632,14.02,13.575,13.972,13204000,0.0,0.0
2018-04-05,14.109,14.109,13.866,13.931,15104800,0.0,0.0
2018-04-06,13.802,13.947,13.453,13.526,14149100,0.0,0.0
2018-04-09,13.551,13.939,13.551,13.615,8445100,0.0,0.0
2018-04-10,13.826,14.093,13.826,13.972,15303200,0.0,0.0
2018-04-11,13.931,14.012,13.843,13.964,9828500,0.0,0.0
2018-04-12,14.053,14.255,14.037,14.101,13920700,0.0,0.0
2018-04-13,14.182,14.182,13.915,14.093,10062600,0.0,0.0
2018-04-16,14.134,14.312,14.061,14.223,16959600,0.0,0.0
2018-04-17,14.32,14.482,14.271,14.377,17144500,0.0,0.0
2018-04-18,14.393,14.401,14.267,14.32,9610200,0.0,0.0
2018-04-19,14.296,14.296,14.077,14.101,7789300,0.0,0.0
2018-04-20,14.126,14.134,13.899,14.004,7701600,0.0,0.0
2018-04-23,14.077,14.207,14.016,14.109,8083000,0.0,0.0
2018-04-24,14.174,14.32,13.972,14.061,10102900,0.0,0.0
2018-04-25,14.012,14.105,13.785,14.02,9302400,0.0,0.0
2018-04-26,14.085,14.186,13.968,14.085,10687300,0.0,0.0
2018-04-27,14.288,14.288,13.964,14.053,8836700,0.0,0.0
2018-04-30,14.045,14.142,13.81,13.81,12473400,0.0,0.0
2018-05-01,13.761,13.931,13.729,13.915,9651800,0.0,0.0
2018-05-02,13.883,13.98,13.826,13.866,6367900,0.0,0.0
2018-05-03,13.761,13.834,13.567,13.688,8031900,0.0,0.0
2018-05-04,13.648,13.976,13.591,13.939,6166900,0.0,0.0
2018-05-07,13.964,14.134,13.923,14.012,10486700,0.0,0.0
2018-05-08,13.972,14.118,13.935,14.085,12408100,0.0,0.0
2018-05-09,14.093,14.312,14.045,14.255,13013900,0.0,0.0
2018-05-10,14.312,14.336,14.174,14.296,12298200,0.0,0.0
2018-05-11,14.304,14.401,14.263,14.312,11498300,0.0,0.0
2018-05-14,14.377,14.433,14.247,14.247,8456000,0.0,0.0
2018-05-15,14.158,14.199,14.0,14.093,8365700,0.0,0.0
2018-05-16,14.101,14.32,14.069,14.28,15259900,0.0,0.0
2018-05-17,14.32,14.385,14.122,14.312,10602300,0.0,0.0
2018-05-18,14.304,14.312,14.158,14.223,6784900,0.0,0.0
2018-05-21,14.304,14.369,14.158,14.182,6196800,0.0,0.0
2018-05-22,14.215,14.32,14.101,14.101,14421200,0.0,0.0
2018-05-23,13.648,13.729,12.514,12.619,56055200,0.0,0.0
2018-05-24,12.595,12.805,12.279,12.765,29516000,0.0,0.0
2018-05-25,12.757,12.814,12.506,12.571,14411500,0.0,0.0
2018-05-29,12.498,12.543,12.36,12.457,9727000,0.0,0.0
2018-05-30,12.53,12.688,12.409,12.611,12024900,0.0,0.0
2018-05-31,12.579,12.627,12.247,12.344,14448100,0.0,0.0
2018-06-01,12.417,12.579,12.409,12.579,10896700,0.0,0.0
2018-06-04,12.554,12.749,12.449,12.587,12236800,0.0,0.0
2018-06-05,12.554,13.065,12.514,13.008,22398000,0.0,0.0
2018-06-06,13.048,13.048,12.737,12.976,12395000,0.0,0.0
2018-06-07,12.943,13.008,12.814,12.895,7794000,0.0,0.0
2018-06-08,12.814,12.976,12.787,12.967,7921400,0.0,0.0
2018-06-11,12.927,13.105,12.927,12.976,11639200,0.0,0.0
2018-06-12,12.986,13.051,12.872,12.88,9010600,0.113,0.0
2018-06-13,12.856,12.962,12.807,12.88,8437800,0.0,0.0
